,id,fecha_evento,planeado,lugar,intrusion,evento_y
1396,160,2021-12-23,0,AS,1,puerta usb desconectada
1397,244,2021-09-18,1,OC,1,puerta usb desconectada
1398,247,2021-11-03,0,EU,1,puerta usb desconectada
1399,335,2021-11-09,0,OC,1,puerta usb desconectada
1400,355,2021-07-04,0,SA,0,puerta usb desconectada
1401,373,2021-08-26,0,AF,0,puerta usb desconectada
1402,446,2021-08-11,1,AF,0,puerta usb desconectada
1403,526,2021-07-20,0,AS,1,puerta usb desconectada
1404,583,2021-09-26,0,EU,0,puerta usb desconectada
1405,619,2021-10-31,1,AF,0,puerta usb desconectada
1406,620,2021-12-08,1,AS,1,puerta usb desconectada
1407,628,2021-07-23,1,SA,1,puerta usb desconectada
1408,638,2021-09-06,1,AF,1,puerta usb desconectada
1409,647,2021-07-25,1,OC,0,puerta usb desconectada
1410,649,2021-08-31,0,AF,0,puerta usb desconectada
1411,683,2021-08-28,1,SA,0,puerta usb desconectada
1412,730,2021-08-15,0,SA,0,puerta usb desconectada
1413,755,2021-11-07,1,AS,0,puerta usb desconectada
1414,775,2021-12-02,1,AS,1,puerta usb desconectada
1415,796,2021-11-27,1,OC,0,puerta usb desconectada
1416,804,2021-12-19,1,SA,1,puerta usb desconectada
1417,809,2021-07-05,1,SA,0,puerta usb desconectada
1418,880,2021-08-05,1,SA,0,puerta usb desconectada
1419,881,2021-09-28,1,SA,0,puerta usb desconectada
1420,933,2021-08-24,1,AS,0,puerta usb desconectada
1421,951,2021-09-09,0,EU,1,puerta usb desconectada
1422,957,2021-09-03,0,AS,0,puerta usb desconectada
1423,968,2021-08-22,0,AF,1,puerta usb desconectada
1424,999,2021-12-04,1,SA,1,puerta usb desconectada
1425,14,2021-10-07,0,EU,1,canal comunicacion gateway falla
1426,26,2021-08-17,0,AS,0,canal comunicacion gateway falla
1427,74,2021-09-28,0,OC,0,canal comunicacion gateway falla
1428,75,2021-09-25,0,OC,1,canal comunicacion gateway falla
1429,119,2021-11-03,1,AS,1,canal comunicacion gateway falla
1430,146,2021-08-05,1,AS,1,canal comunicacion gateway falla
1431,167,2021-11-25,1,AF,0,canal comunicacion gateway falla
1432,227,2021-09-05,0,SA,1,canal comunicacion gateway falla
1433,259,2021-10-05,1,AF,1,canal comunicacion gateway falla
1434,262,2021-12-19,0,AF,0,canal comunicacion gateway falla
1435,263,2021-07-07,0,OC,1,canal comunicacion gateway falla
1436,284,2021-12-18,1,SA,1,canal comunicacion gateway falla
1437,294,2021-12-13,1,SA,1,canal comunicacion gateway falla
1438,309,2021-07-27,0,EU,0,canal comunicacion gateway falla
1439,347,2021-12-16,1,AS,0,canal comunicacion gateway falla
1440,428,2021-09-02,0,AF,1,canal comunicacion gateway falla
1441,454,2021-09-03,0,SA,0,canal comunicacion gateway falla
1442,468,2021-10-19,1,SA,1,canal comunicacion gateway falla
1443,564,2021-08-03,1,AS,1,canal comunicacion gateway falla
1444,586,2021-11-24,1,AS,1,canal comunicacion gateway falla
1445,626,2021-08-11,1,OC,1,canal comunicacion gateway falla
1446,654,2021-12-26,0,OC,1,canal comunicacion gateway falla
1447,681,2021-12-24,1,EU,1,canal comunicacion gateway falla
1448,699,2021-12-22,0,SA,1,canal comunicacion gateway falla
1449,707,2021-11-08,0,SA,1,canal comunicacion gateway falla
1450,738,2021-10-28,0,EU,1,canal comunicacion gateway falla
1451,798,2021-11-16,1,AF,1,canal comunicacion gateway falla
1452,799,2021-10-30,1,SA,1,canal comunicacion gateway falla
1453,935,2021-11-03,1,SA,1,canal comunicacion gateway falla
1454,75,2021-08-12,1,AF,1,canal comunicacion gateway falla
1455,103,2021-12-22,0,EU,1,canal comunicacion gateway falla
1456,104,2021-07-03,0,AS,1,canal comunicacion gateway falla
1457,162,2021-12-27,1,OC,0,canal comunicacion gateway falla
1458,168,2021-11-19,1,AS,0,canal comunicacion gateway falla
1459,179,2021-09-26,1,SA,1,canal comunicacion gateway falla
1460,264,2021-10-19,1,SA,1,canal comunicacion gateway falla
1461,302,2021-07-23,0,AF,0,canal comunicacion gateway falla
1462,324,2021-11-25,1,AF,0,canal comunicacion gateway falla
1463,467,2021-09-29,0,AF,0,canal comunicacion gateway falla
1464,477,2021-09-11,1,OC,0,canal comunicacion gateway falla
1465,537,2021-10-03,1,EU,1,canal comunicacion gateway falla
1466,554,2021-08-19,0,SA,0,canal comunicacion gateway falla
1467,560,2021-10-27,1,EU,0,canal comunicacion gateway falla
1468,594,2021-12-29,0,AF,0,canal comunicacion gateway falla
1469,640,2021-12-16,1,OC,1,canal comunicacion gateway falla
1470,684,2021-12-22,1,AF,1,canal comunicacion gateway falla
1471,721,2021-11-18,1,AS,1,canal comunicacion gateway falla
1472,779,2021-12-08,0,OC,1,canal comunicacion gateway falla
1473,796,2021-07-05,0,SA,1,canal comunicacion gateway falla
1474,799,2021-12-23,1,OC,0,canal comunicacion gateway falla
1475,944,2021-07-29,1,EU,0,canal comunicacion gateway falla
1476,947,2021-12-08,1,EU,0,canal comunicacion gateway falla
1477,965,2021-09-03,0,AS,1,canal comunicacion gateway falla
1478,979,2021-07-26,1,AS,0,canal comunicacion gateway falla
1479,994,2021-10-20,1,AS,1,canal comunicacion gateway falla
1480,75,2021-08-12,1,AF,1,canal comunicacion gateway falla
1481,103,2021-12-22,0,EU,1,canal comunicacion gateway falla
1482,104,2021-07-03,0,AS,1,canal comunicacion gateway falla
1483,162,2021-12-27,1,OC,0,canal comunicacion gateway falla
1484,168,2021-11-19,1,AS,0,canal comunicacion gateway falla
1485,179,2021-09-26,1,SA,1,canal comunicacion gateway falla
1486,264,2021-10-19,1,SA,1,canal comunicacion gateway falla
1487,302,2021-07-23,0,AF,0,canal comunicacion gateway falla
1488,324,2021-11-25,1,AF,0,canal comunicacion gateway falla
1489,467,2021-09-29,0,AF,0,canal comunicacion gateway falla
1490,477,2021-09-11,1,OC,0,canal comunicacion gateway falla
1491,537,2021-10-03,1,EU,1,canal comunicacion gateway falla
1492,554,2021-08-19,0,SA,0,canal comunicacion gateway falla
1493,560,2021-10-27,1,EU,0,canal comunicacion gateway falla
1494,594,2021-12-29,0,AF,0,canal comunicacion gateway falla
1495,640,2021-12-16,1,OC,1,canal comunicacion gateway falla
1496,684,2021-12-22,1,AF,1,canal comunicacion gateway falla
1497,721,2021-11-18,1,AS,1,canal comunicacion gateway falla
1498,779,2021-12-08,0,OC,1,canal comunicacion gateway falla
1499,796,2021-07-05,0,SA,1,canal comunicacion gateway falla
1500,799,2021-12-23,1,OC,0,canal comunicacion gateway falla
1501,944,2021-07-29,1,EU,0,canal comunicacion gateway falla
1502,947,2021-12-08,1,EU,0,canal comunicacion gateway falla
1503,965,2021-09-03,0,AS,1,canal comunicacion gateway falla
1504,979,2021-07-26,1,AS,0,canal comunicacion gateway falla
1505,994,2021-10-20,1,AS,1,canal comunicacion gateway falla
1506,53,2021-07-22,1,EU,0,canal comunicacion gateway falla
1507,56,2021-09-30,0,EU,0,canal comunicacion gateway falla
1508,75,2021-07-05,0,SA,0,canal comunicacion gateway falla
1509,79,2021-11-22,1,OC,1,canal comunicacion gateway falla
1510,95,2021-10-17,1,OC,1,canal comunicacion gateway falla
1511,144,2021-09-03,1,SA,1,canal comunicacion gateway falla
1512,362,2021-12-11,0,SA,0,canal comunicacion gateway falla
1513,374,2021-10-23,0,SA,1,canal comunicacion gateway falla
1514,391,2021-08-23,0,AF,1,canal comunicacion gateway falla
1515,561,2021-10-17,0,OC,1,canal comunicacion gateway falla
1516,586,2021-07-11,0,AS,1,canal comunicacion gateway falla
1517,620,2021-09-22,0,AS,1,canal comunicacion gateway falla
1518,646,2021-07-21,0,AF,0,canal comunicacion gateway falla
1519,720,2021-08-30,1,OC,1,canal comunicacion gateway falla
1520,742,2021-10-04,1,EU,1,canal comunicacion gateway falla
1521,790,2021-07-17,1,AF,1,canal comunicacion gateway falla
1522,812,2021-09-24,1,SA,1,canal comunicacion gateway falla
1523,885,2021-09-16,1,AS,1,canal comunicacion gateway falla
1524,888,2021-09-15,0,AF,1,canal comunicacion gateway falla
1525,901,2021-10-17,1,AS,1,canal comunicacion gateway falla
1526,918,2021-07-27,1,SA,0,canal comunicacion gateway falla
1527,4,2021-09-18,1,AS,1,canal comunicacion gateway falla
1528,225,2021-11-09,1,OC,0,canal comunicacion gateway falla
1529,298,2021-08-31,1,AS,0,canal comunicacion gateway falla
1530,314,2021-10-27,1,AF,1,canal comunicacion gateway falla
1531,352,2021-08-14,1,OC,0,canal comunicacion gateway falla
1532,365,2021-12-30,0,OC,0,canal comunicacion gateway falla
1533,450,2021-09-06,0,SA,0,canal comunicacion gateway falla
1534,497,2021-10-06,1,AS,0,canal comunicacion gateway falla
1535,523,2021-11-21,1,EU,1,canal comunicacion gateway falla
1536,592,2021-12-20,1,OC,0,canal comunicacion gateway falla
1537,596,2021-09-11,0,AF,0,canal comunicacion gateway falla
1538,635,2021-10-22,0,OC,1,canal comunicacion gateway falla
1539,671,2021-08-07,0,OC,0,canal comunicacion gateway falla
1540,711,2021-12-08,1,AS,1,canal comunicacion gateway falla
1541,734,2021-10-18,1,AS,1,canal comunicacion gateway falla
1542,758,2021-10-06,1,AS,1,canal comunicacion gateway falla
1543,763,2021-09-07,1,SA,1,canal comunicacion gateway falla
1544,766,2021-08-16,1,OC,1,canal comunicacion gateway falla
1545,805,2021-07-08,0,AF,1,canal comunicacion gateway falla
1546,922,2021-07-23,0,SA,1,canal comunicacion gateway falla
1547,958,2021-12-22,1,AF,1,canal comunicacion gateway falla
1548,111,2021-12-25,0,SA,1,canal comunicacion gateway falla
1549,122,2021-08-13,1,SA,1,canal comunicacion gateway falla
1550,178,2021-10-04,1,AF,0,canal comunicacion gateway falla
1551,258,2021-10-02,0,AF,1,canal comunicacion gateway falla
1552,345,2021-09-19,0,AS,1,canal comunicacion gateway falla
1553,352,2021-08-13,1,AF,1,canal comunicacion gateway falla
1554,442,2021-10-09,0,AS,0,canal comunicacion gateway falla
1555,449,2021-09-15,1,AS,0,canal comunicacion gateway falla
1556,468,2021-11-25,1,OC,0,canal comunicacion gateway falla
1557,540,2021-10-19,0,AS,1,canal comunicacion gateway falla
1558,544,2021-12-11,1,OC,0,canal comunicacion gateway falla
1559,576,2021-11-30,1,SA,1,canal comunicacion gateway falla
1560,604,2021-09-14,0,AF,0,canal comunicacion gateway falla
1561,692,2021-08-22,0,EU,0,canal comunicacion gateway falla
1562,712,2021-07-17,0,OC,0,canal comunicacion gateway falla
1563,729,2021-11-10,0,OC,1,canal comunicacion gateway falla
1564,782,2021-09-01,0,AF,0,canal comunicacion gateway falla
1565,812,2021-11-27,1,AS,1,canal comunicacion gateway falla
1566,822,2021-12-10,0,AS,0,canal comunicacion gateway falla
1567,909,2021-11-06,0,AS,0,canal comunicacion gateway falla
1568,915,2021-10-01,1,EU,1,canal comunicacion gateway falla
1569,919,2021-09-30,1,OC,1,canal comunicacion gateway falla
1570,931,2021-08-02,0,AS,0,canal comunicacion gateway falla
1571,936,2021-09-21,1,EU,0,canal comunicacion gateway falla
1572,973,2021-12-01,0,AS,0,canal comunicacion gateway falla
1573,987,2021-12-04,0,AS,1,canal comunicacion gateway falla
1574,19,2021-11-27,0,SA,1,puerta sitio abierta
1575,34,2021-09-23,0,OC,0,puerta sitio abierta
1576,39,2021-09-14,0,AS,0,puerta sitio abierta
1577,88,2021-07-12,0,EU,1,puerta sitio abierta
1578,106,2021-11-25,0,AF,1,puerta sitio abierta
1579,144,2021-09-07,1,OC,0,puerta sitio abierta
1580,160,2021-10-05,1,SA,0,puerta sitio abierta
1581,239,2021-09-09,1,OC,0,puerta sitio abierta
1582,240,2021-07-06,1,AS,1,puerta sitio abierta
1583,276,2021-10-30,1,OC,0,puerta sitio abierta
1584,279,2021-09-17,1,SA,1,puerta sitio abierta
1585,288,2021-11-19,0,AS,1,puerta sitio abierta
1586,429,2021-08-01,1,AF,1,puerta sitio abierta
1587,498,2021-08-30,0,EU,0,puerta sitio abierta
1588,553,2021-07-11,1,SA,0,puerta sitio abierta
1589,575,2021-10-22,0,EU,1,puerta sitio abierta
1590,613,2021-07-31,1,OC,0,puerta sitio abierta
1591,616,2021-10-03,0,AS,1,puerta sitio abierta
1592,645,2021-08-01,0,SA,1,puerta sitio abierta
1593,687,2021-07-30,0,OC,0,puerta sitio abierta
1594,787,2021-11-23,0,OC,0,puerta sitio abierta
1595,793,2021-08-26,0,AF,0,puerta sitio abierta
1596,854,2021-10-03,1,AS,0,puerta sitio abierta
1597,923,2021-12-06,0,SA,1,puerta sitio abierta
1598,933,2021-09-14,0,OC,0,puerta sitio abierta
1599,956,2021-11-06,1,AS,0,puerta sitio abierta
1600,963,2021-12-17,0,AF,1,puerta sitio abierta
1601,15,2021-10-24,1,SA,1,puerta sitio abierta
1602,35,2021-10-21,0,AS,0,puerta sitio abierta
1603,62,2021-12-18,0,OC,1,puerta sitio abierta
1604,109,2021-09-03,1,AS,1,puerta sitio abierta
1605,126,2021-08-03,1,SA,1,puerta sitio abierta
1606,156,2021-11-12,1,AS,0,puerta sitio abierta
1607,180,2021-11-09,0,AS,1,puerta sitio abierta
1608,192,2021-10-19,1,SA,1,puerta sitio abierta
1609,209,2021-11-20,0,AS,1,puerta sitio abierta
1610,312,2021-10-02,1,OC,1,puerta sitio abierta
1611,321,2021-08-07,1,AS,1,puerta sitio abierta
1612,329,2021-11-16,0,SA,1,puerta sitio abierta
1613,359,2021-10-27,1,AS,1,puerta sitio abierta
1614,400,2021-10-20,0,OC,1,puerta sitio abierta
1615,409,2021-07-02,1,OC,1,puerta sitio abierta
1616,442,2021-12-22,0,SA,0,puerta sitio abierta
1617,453,2021-08-26,0,OC,1,puerta sitio abierta
1618,489,2021-07-25,0,AS,0,puerta sitio abierta
1619,499,2021-11-20,0,SA,1,puerta sitio abierta
1620,505,2021-08-01,1,EU,0,puerta sitio abierta
1621,620,2021-12-26,1,OC,1,puerta sitio abierta
1622,733,2021-12-01,1,AS,0,puerta sitio abierta
1623,774,2021-12-21,1,EU,0,puerta sitio abierta
1624,911,2021-11-09,0,SA,1,puerta sitio abierta
1625,914,2021-09-12,1,EU,0,puerta sitio abierta
1626,952,2021-10-25,0,AS,0,puerta sitio abierta
1627,969,2021-11-18,0,AF,0,puerta sitio abierta
1628,974,2021-07-09,1,SA,1,puerta sitio abierta
1629,15,2021-10-24,1,SA,1,puerta sitio abierta
1630,35,2021-10-21,0,AS,0,puerta sitio abierta
1631,62,2021-12-18,0,OC,1,puerta sitio abierta
1632,109,2021-09-03,1,AS,1,puerta sitio abierta
1633,126,2021-08-03,1,SA,1,puerta sitio abierta
1634,156,2021-11-12,1,AS,0,puerta sitio abierta
1635,180,2021-11-09,0,AS,1,puerta sitio abierta
1636,192,2021-10-19,1,SA,1,puerta sitio abierta
1637,209,2021-11-20,0,AS,1,puerta sitio abierta
1638,312,2021-10-02,1,OC,1,puerta sitio abierta
1639,321,2021-08-07,1,AS,1,puerta sitio abierta
1640,329,2021-11-16,0,SA,1,puerta sitio abierta
1641,359,2021-10-27,1,AS,1,puerta sitio abierta
1642,400,2021-10-20,0,OC,1,puerta sitio abierta
1643,409,2021-07-02,1,OC,1,puerta sitio abierta
1644,442,2021-12-22,0,SA,0,puerta sitio abierta
1645,453,2021-08-26,0,OC,1,puerta sitio abierta
1646,489,2021-07-25,0,AS,0,puerta sitio abierta
1647,499,2021-11-20,0,SA,1,puerta sitio abierta
1648,505,2021-08-01,1,EU,0,puerta sitio abierta
1649,620,2021-12-26,1,OC,1,puerta sitio abierta
1650,733,2021-12-01,1,AS,0,puerta sitio abierta
1651,774,2021-12-21,1,EU,0,puerta sitio abierta
1652,911,2021-11-09,0,SA,1,puerta sitio abierta
1653,914,2021-09-12,1,EU,0,puerta sitio abierta
1654,952,2021-10-25,0,AS,0,puerta sitio abierta
1655,969,2021-11-18,0,AF,0,puerta sitio abierta
1656,974,2021-07-09,1,SA,1,puerta sitio abierta
1657,3,2021-09-06,0,AF,0,puerta sitio abierta
1658,10,2021-08-31,1,EU,0,puerta sitio abierta
1659,31,2021-11-24,0,AS,1,puerta sitio abierta
1660,39,2021-11-10,0,AF,0,puerta sitio abierta
1661,60,2021-12-30,1,EU,1,puerta sitio abierta
1662,98,2021-07-01,1,EU,0,puerta sitio abierta
1663,126,2021-08-14,0,OC,1,puerta sitio abierta
1664,141,2021-07-26,0,AF,0,puerta sitio abierta
1665,145,2021-08-20,0,OC,0,puerta sitio abierta
1666,200,2021-10-13,0,SA,1,puerta sitio abierta
1667,234,2021-12-06,1,AF,1,puerta sitio abierta
1668,330,2021-09-30,0,AS,1,puerta sitio abierta
1669,401,2021-07-07,0,SA,0,puerta sitio abierta
1670,443,2021-07-21,0,SA,1,puerta sitio abierta
1671,554,2021-09-12,1,OC,0,puerta sitio abierta
1672,577,2021-11-11,0,AS,0,puerta sitio abierta
1673,626,2021-10-06,0,AS,0,puerta sitio abierta
1674,673,2021-09-03,1,OC,0,puerta sitio abierta
1675,683,2021-09-27,0,OC,0,puerta sitio abierta
1676,716,2021-11-22,1,SA,1,puerta sitio abierta
1677,724,2021-09-16,0,AF,0,puerta sitio abierta
1678,746,2021-10-15,0,OC,1,puerta sitio abierta
1679,766,2021-09-14,0,AF,0,puerta sitio abierta
1680,769,2021-08-23,0,SA,1,puerta sitio abierta
1681,795,2021-07-29,0,AS,0,puerta sitio abierta
1682,806,2021-09-08,0,AS,1,puerta sitio abierta
1683,946,2021-07-18,1,OC,1,puerta sitio abierta
1684,3,2021-07-17,0,EU,1,puerta sitio abierta
1685,54,2021-11-18,1,EU,0,puerta sitio abierta
1686,106,2021-11-10,0,AF,1,puerta sitio abierta
1687,198,2021-09-30,0,EU,1,puerta sitio abierta
1688,219,2021-09-08,1,AS,1,puerta sitio abierta
1689,286,2021-10-07,1,AS,1,puerta sitio abierta
1690,500,2021-10-29,1,EU,1,puerta sitio abierta
1691,525,2021-12-11,0,OC,1,puerta sitio abierta
1692,633,2021-12-29,0,AS,0,puerta sitio abierta
1693,646,2021-08-24,1,AF,0,puerta sitio abierta
1694,684,2021-11-03,0,EU,0,puerta sitio abierta
1695,716,2021-07-18,0,SA,1,puerta sitio abierta
1696,764,2021-08-23,1,AS,1,puerta sitio abierta
1697,794,2021-12-28,0,SA,1,puerta sitio abierta
1698,810,2021-08-26,1,AS,0,puerta sitio abierta
1699,853,2021-11-24,1,OC,1,puerta sitio abierta
1700,867,2021-09-22,1,AS,0,puerta sitio abierta
1701,977,2021-08-29,0,SA,1,puerta sitio abierta
1702,12,2021-08-10,0,OC,1,puerta sitio abierta
1703,24,2021-12-20,0,SA,1,puerta sitio abierta
1704,30,2021-08-19,0,OC,0,puerta sitio abierta
1705,46,2021-12-30,1,AF,0,puerta sitio abierta
1706,65,2021-12-01,1,AS,1,puerta sitio abierta
1707,174,2021-09-13,0,EU,1,puerta sitio abierta
1708,256,2021-07-30,0,AF,1,puerta sitio abierta
1709,342,2021-10-10,1,SA,0,puerta sitio abierta
1710,365,2021-12-26,1,AS,0,puerta sitio abierta
1711,426,2021-09-11,1,EU,0,puerta sitio abierta
1712,427,2021-12-04,1,SA,1,puerta sitio abierta
1713,501,2021-07-19,0,EU,0,puerta sitio abierta
1714,581,2021-08-06,1,OC,0,puerta sitio abierta
1715,591,2021-11-03,0,OC,1,puerta sitio abierta
1716,634,2021-11-30,1,AF,1,puerta sitio abierta
1717,640,2021-12-15,0,AS,0,puerta sitio abierta
1718,643,2021-11-24,0,OC,0,puerta sitio abierta
1719,726,2021-08-23,1,OC,1,puerta sitio abierta
1720,741,2021-07-31,1,AS,1,puerta sitio abierta
1721,743,2021-07-24,0,SA,0,puerta sitio abierta
1722,778,2021-11-01,1,AF,1,puerta sitio abierta
1723,818,2021-10-13,1,AF,0,puerta sitio abierta
1724,854,2021-12-06,0,OC,0,puerta sitio abierta
1725,892,2021-08-17,0,EU,1,puerta sitio abierta
1726,903,2021-12-25,1,OC,0,puerta sitio abierta
1727,912,2021-10-29,1,AF,1,puerta sitio abierta
1728,962,2021-07-24,1,AS,0,puerta sitio abierta
1729,22,2021-08-26,1,AS,0,activacion pir
1730,198,2021-11-22,1,OC,1,activacion pir
1731,230,2021-10-14,0,OC,1,activacion pir
1732,267,2021-10-26,1,AF,0,activacion pir
1733,275,2021-11-25,1,OC,0,activacion pir
1734,322,2021-12-05,1,SA,0,activacion pir
1735,394,2021-08-01,1,OC,1,activacion pir
1736,453,2021-08-11,1,OC,0,activacion pir
1737,499,2021-10-29,0,OC,0,activacion pir
1738,504,2021-11-16,0,SA,1,activacion pir
1739,513,2021-10-27,1,OC,1,activacion pir
1740,514,2021-12-16,0,EU,1,activacion pir
1741,536,2021-12-13,1,EU,0,activacion pir
1742,602,2021-11-06,1,AS,0,activacion pir
1743,615,2021-08-04,0,SA,1,activacion pir
1744,640,2021-09-12,0,EU,0,activacion pir
1745,680,2021-12-20,0,AF,1,activacion pir
1746,830,2021-09-21,1,AS,0,activacion pir
1747,903,2021-07-28,1,AS,0,activacion pir
1748,924,2021-08-06,0,OC,1,activacion pir
1749,927,2021-12-11,0,EU,1,activacion pir
1750,931,2021-11-01,1,AF,0,activacion pir
1751,948,2021-12-04,1,EU,1,activacion pir
1752,954,2021-12-18,1,AF,1,activacion pir
1753,961,2021-07-31,0,AS,0,activacion pir
1754,996,2021-10-29,1,OC,1,activacion pir
1755,1,2021-12-11,0,AS,0,activacion pir
1756,70,2021-08-06,1,AS,0,activacion pir
1757,106,2021-11-24,0,AS,0,activacion pir
1758,133,2021-07-31,0,OC,0,activacion pir
1759,173,2021-10-20,0,AF,1,activacion pir
1760,249,2021-11-16,1,EU,1,activacion pir
1761,343,2021-09-21,0,OC,0,activacion pir
1762,367,2021-12-07,1,SA,1,activacion pir
1763,375,2021-08-15,1,EU,1,activacion pir
1764,395,2021-07-15,1,AS,0,activacion pir
1765,430,2021-12-28,0,EU,0,activacion pir
1766,446,2021-08-10,1,SA,0,activacion pir
1767,451,2021-07-24,0,SA,1,activacion pir
1768,487,2021-12-09,1,EU,0,activacion pir
1769,557,2021-11-23,1,SA,0,activacion pir
1770,584,2021-12-29,1,EU,0,activacion pir
1771,587,2021-07-21,0,OC,1,activacion pir
1772,611,2021-10-19,0,EU,0,activacion pir
1773,641,2021-07-18,1,OC,0,activacion pir
1774,647,2021-12-20,0,AS,1,activacion pir
1775,678,2021-10-08,0,EU,1,activacion pir
1776,689,2021-11-18,1,AS,1,activacion pir
1777,756,2021-10-01,0,SA,0,activacion pir
1778,795,2021-10-31,1,SA,1,activacion pir
1779,904,2021-10-13,0,OC,0,activacion pir
1780,967,2021-09-12,0,AS,0,activacion pir
1781,986,2021-10-24,1,AS,0,activacion pir
1782,1,2021-12-11,0,AS,0,activacion pir
1783,70,2021-08-06,1,AS,0,activacion pir
1784,106,2021-11-24,0,AS,0,activacion pir
1785,133,2021-07-31,0,OC,0,activacion pir
